Datum;Zeit;Time;Wirkenergie(kWh)
19.03.2024;14:33:41;2024-03-19T14:33:41+01:00;6.152
19.03.2024;14:28:41;2024-03-19T14:28:41+01:00;6.152
19.03.2024;14:23:41;2024-03-19T14:23:41+01:00;6.152
19.03.2024;14:18:41;2024-03-19T14:18:41+01:00;6.152
19.03.2024;14:13:41;2024-03-19T14:13:41+01:00;6.152
19.03.2024;14:08:41;2024-03-19T14:08:41+01:00;6.152
19.03.2024;14:03:41;2024-03-19T14:03:41+01:00;6.152
19.03.2024;13:58:41;2024-03-19T13:58:41+01:00;6.151
19.03.2024;13:53:41;2024-03-19T13:53:41+01:00;6.151
19.03.2024;13:48:40;2024-03-19T13:48:40+01:00;6.149
19.03.2024;13:43:40;2024-03-19T13:43:40+01:00;6.139
19.03.2024;13:38:40;2024-03-19T13:38:40+01:00;6.135
19.03.2024;13:33:40;2024-03-19T13:33:40+01:00;6.135
19.03.2024;13:28:40;2024-03-19T13:28:40+01:00;6.135
19.03.2024;13:23:40;2024-03-19T13:23:40+01:00;6.134
19.03.2024;13:18:40;2024-03-19T13:18:40+01:00;6.134
19.03.2024;13:13:40;2024-03-19T13:13:40+01:00;6.134
19.03.2024;13:08:40;2024-03-19T13:08:40+01:00;6.134
19.03.2024;13:03:40;2024-03-19T13:03:40+01:00;6.134
19.03.2024;12:58:40;2024-03-19T12:58:40+01:00;6.134
19.03.2024;12:53:40;2024-03-19T12:53:40+01:00;6.134
19.03.2024;12:48:40;2024-03-19T12:48:40+01:00;6.132
19.03.2024;12:43:41;2024-03-19T12:43:41+01:00;6.121
19.03.2024;12:38:40;2024-03-19T12:38:40+01:00;6.117
19.03.2024;12:33:40;2024-03-19T12:33:40+01:00;6.117
19.03.2024;12:28:40;2024-03-19T12:28:40+01:00;6.117
19.03.2024;12:23:40;2024-03-19T12:23:40+01:00;6.117
19.03.2024;12:18:40;2024-03-19T12:18:40+01:00;6.117
19.03.2024;12:13:40;2024-03-19T12:13:40+01:00;6.117
19.03.2024;12:08:40;2024-03-19T12:08:40+01:00;6.116
19.03.2024;12:03:40;2024-03-19T12:03:40+01:00;6.116
19.03.2024;11:58:40;2024-03-19T11:58:40+01:00;6.116
19.03.2024;11:53:40;2024-03-19T11:53:40+01:00;6.116
19.03.2024;11:48:40;2024-03-19T11:48:40+01:00;6.112
19.03.2024;11:43:40;2024-03-19T11:43:40+01:00;6.102
19.03.2024;11:38:40;2024-03-19T11:38:40+01:00;6.099
19.03.2024;11:33:40;2024-03-19T11:33:40+01:00;6.099
19.03.2024;11:28:40;2024-03-19T11:28:40+01:00;6.099
19.03.2024;11:23:40;2024-03-19T11:23:40+01:00;6.099
19.03.2024;11:18:40;2024-03-19T11:18:40+01:00;6.099
19.03.2024;11:13:40;2024-03-19T11:13:40+01:00;6.099
19.03.2024;11:08:40;2024-03-19T11:08:40+01:00;6.099
19.03.2024;11:03:40;2024-03-19T11:03:40+01:00;6.098
19.03.2024;10:58:40;2024-03-19T10:58:40+01:00;6.098
19.03.2024;10:53:40;2024-03-19T10:53:40+01:00;6.098
19.03.2024;10:48:40;2024-03-19T10:48:40+01:00;6.095
19.03.2024;10:43:40;2024-03-19T10:43:40+01:00;6.084
19.03.2024;10:38:40;2024-03-19T10:38:40+01:00;6.081
19.03.2024;10:33:40;2024-03-19T10:33:40+01:00;6.081
19.03.2024;10:28:40;2024-03-19T10:28:40+01:00;6.081
19.03.2024;10:23:40;2024-03-19T10:23:40+01:00;6.081
19.03.2024;10:18:40;2024-03-19T10:18:40+01:00;6.081
19.03.2024;10:13:40;2024-03-19T10:13:40+01:00;6.081
19.03.2024;10:08:40;2024-03-19T10:08:40+01:00;6.081
19.03.2024;10:03:40;2024-03-19T10:03:40+01:00;6.081
19.03.2024;09:58:40;2024-03-19T09:58:40+01:00;6.081
19.03.2024;09:53:40;2024-03-19T09:53:40+01:00;6.08
19.03.2024;09:48:40;2024-03-19T09:48:40+01:00;6.078
19.03.2024;09:43:40;2024-03-19T09:43:40+01:00;6.068
19.03.2024;09:38:40;2024-03-19T09:38:40+01:00;6.064
19.03.2024;09:33:40;2024-03-19T09:33:40+01:00;6.064
19.03.2024;09:28:40;2024-03-19T09:28:40+01:00;6.064
19.03.2024;09:23:40;2024-03-19T09:23:40+01:00;6.063
19.03.2024;09:18:40;2024-03-19T09:18:40+01:00;6.063
19.03.2024;09:13:40;2024-03-19T09:13:40+01:00;6.063
19.03.2024;09:08:40;2024-03-19T09:08:40+01:00;6.063
19.03.2024;09:03:40;2024-03-19T09:03:40+01:00;6.063
19.03.2024;08:58:40;2024-03-19T08:58:40+01:00;6.063
19.03.2024;08:53:40;2024-03-19T08:53:40+01:00;6.063
19.03.2024;08:48:40;2024-03-19T08:48:40+01:00;6.062
19.03.2024;08:43:40;2024-03-19T08:43:40+01:00;6.052
19.03.2024;08:38:40;2024-03-19T08:38:40+01:00;6.046
19.03.2024;08:33:40;2024-03-19T08:33:40+01:00;6.046
19.03.2024;08:28:40;2024-03-19T08:28:40+01:00;6.046
19.03.2024;08:23:40;2024-03-19T08:23:40+01:00;6.046
19.03.2024;08:18:40;2024-03-19T08:18:40+01:00;6.046
19.03.2024;08:13:40;2024-03-19T08:13:40+01:00;6.046
19.03.2024;08:08:40;2024-03-19T08:08:40+01:00;6.045
19.03.2024;08:03:40;2024-03-19T08:03:40+01:00;6.045
19.03.2024;07:58:40;2024-03-19T07:58:40+01:00;6.045
19.03.2024;07:53:40;2024-03-19T07:53:40+01:00;6.045
19.03.2024;07:48:40;2024-03-19T07:48:40+01:00;6.045
19.03.2024;07:43:40;2024-03-19T07:43:40+01:00;6.036
19.03.2024;07:38:40;2024-03-19T07:38:40+01:00;6.028
19.03.2024;07:33:40;2024-03-19T07:33:40+01:00;6.028
19.03.2024;07:28:40;2024-03-19T07:28:40+01:00;6.028
19.03.2024;07:23:40;2024-03-19T07:23:40+01:00;6.028
19.03.2024;07:18:45;2024-03-19T07:18:45+01:00;6.028
19.03.2024;07:13:40;2024-03-19T07:13:40+01:00;6.028
19.03.2024;07:08:40;2024-03-19T07:08:40+01:00;6.028
19.03.2024;07:03:40;2024-03-19T07:03:40+01:00;6.028
19.03.2024;06:58:40;2024-03-19T06:58:40+01:00;6.027
19.03.2024;06:53:40;2024-03-19T06:53:40+01:00;6.027
19.03.2024;06:48:40;2024-03-19T06:48:40+01:00;6.027
19.03.2024;06:43:40;2024-03-19T06:43:40+01:00;6.021
19.03.2024;06:38:40;2024-03-19T06:38:40+01:00;6.01
19.03.2024;06:33:40;2024-03-19T06:33:40+01:00;6.01
19.03.2024;06:28:40;2024-03-19T06:28:40+01:00;6.01
19.03.2024;06:23:40;2024-03-19T06:23:40+01:00;6.01
19.03.2024;06:18:40;2024-03-19T06:18:40+01:00;6.01
19.03.2024;06:13:40;2024-03-19T06:13:40+01:00;6.01
19.03.2024;06:08:40;2024-03-19T06:08:40+01:00;6.01
19.03.2024;06:03:40;2024-03-19T06:03:40+01:00;6.01
19.03.2024;05:58:40;2024-03-19T05:58:40+01:00;6.01
19.03.2024;05:53:40;2024-03-19T05:53:40+01:00;6.009
19.03.2024;05:48:40;2024-03-19T05:48:40+01:00;6.009
19.03.2024;05:43:40;2024-03-19T05:43:40+01:00;6.003
19.03.2024;05:38:40;2024-03-19T05:38:40+01:00;5.992
19.03.2024;05:33:40;2024-03-19T05:33:40+01:00;5.992
19.03.2024;05:28:40;2024-03-19T05:28:40+01:00;5.992
19.03.2024;05:23:40;2024-03-19T05:23:40+01:00;5.992
