Datum;Zeit;Time;Lu_Gecko - microwave(02Alex) Wirkenergie(kWh)
19.03.2024;05:29:36;2024-03-19T05:29:36+01:00;5.658
19.03.2024;05:24:36;2024-03-19T05:24:36+01:00;5.658
19.03.2024;05:19:36;2024-03-19T05:19:36+01:00;5.658
19.03.2024;05:14:36;2024-03-19T05:14:36+01:00;5.658
19.03.2024;05:09:36;2024-03-19T05:09:36+01:00;5.658
19.03.2024;05:04:36;2024-03-19T05:04:36+01:00;5.658
19.03.2024;04:59:35;2024-03-19T04:59:35+01:00;5.658
19.03.2024;04:54:35;2024-03-19T04:54:35+01:00;5.658
19.03.2024;04:49:36;2024-03-19T04:49:36+01:00;5.658
19.03.2024;04:44:35;2024-03-19T04:44:35+01:00;5.658
19.03.2024;04:39:35;2024-03-19T04:39:35+01:00;5.658
19.03.2024;04:34:35;2024-03-19T04:34:35+01:00;5.658
19.03.2024;04:29:35;2024-03-19T04:29:35+01:00;5.658
19.03.2024;04:24:35;2024-03-19T04:24:35+01:00;5.658
19.03.2024;04:19:35;2024-03-19T04:19:35+01:00;5.658
19.03.2024;04:14:35;2024-03-19T04:14:35+01:00;5.658
19.03.2024;04:09:35;2024-03-19T04:09:35+01:00;5.658
19.03.2024;04:04:35;2024-03-19T04:04:35+01:00;5.658
19.03.2024;03:59:35;2024-03-19T03:59:35+01:00;5.658
19.03.2024;03:54:35;2024-03-19T03:54:35+01:00;5.658
19.03.2024;03:49:35;2024-03-19T03:49:35+01:00;5.658
19.03.2024;03:44:35;2024-03-19T03:44:35+01:00;5.658
19.03.2024;03:39:35;2024-03-19T03:39:35+01:00;5.658
19.03.2024;03:34:35;2024-03-19T03:34:35+01:00;5.658
19.03.2024;03:29:35;2024-03-19T03:29:35+01:00;5.658
19.03.2024;03:24:35;2024-03-19T03:24:35+01:00;5.658
19.03.2024;03:19:35;2024-03-19T03:19:35+01:00;5.658
19.03.2024;03:14:35;2024-03-19T03:14:35+01:00;5.658
19.03.2024;03:09:35;2024-03-19T03:09:35+01:00;5.658
19.03.2024;03:04:35;2024-03-19T03:04:35+01:00;5.658
19.03.2024;02:59:35;2024-03-19T02:59:35+01:00;5.658
19.03.2024;02:54:35;2024-03-19T02:54:35+01:00;5.658
19.03.2024;02:49:35;2024-03-19T02:49:35+01:00;5.658
19.03.2024;02:44:35;2024-03-19T02:44:35+01:00;5.658
19.03.2024;02:39:35;2024-03-19T02:39:35+01:00;5.658
19.03.2024;02:34:35;2024-03-19T02:34:35+01:00;5.658
19.03.2024;02:29:35;2024-03-19T02:29:35+01:00;5.658
19.03.2024;02:24:35;2024-03-19T02:24:35+01:00;5.658
19.03.2024;02:19:35;2024-03-19T02:19:35+01:00;5.658
19.03.2024;02:14:35;2024-03-19T02:14:35+01:00;5.658
19.03.2024;02:09:35;2024-03-19T02:09:35+01:00;5.658
19.03.2024;02:04:35;2024-03-19T02:04:35+01:00;5.658
19.03.2024;01:59:35;2024-03-19T01:59:35+01:00;5.658
19.03.2024;01:54:35;2024-03-19T01:54:35+01:00;5.658
19.03.2024;01:49:35;2024-03-19T01:49:35+01:00;5.658
19.03.2024;01:44:35;2024-03-19T01:44:35+01:00;5.658
19.03.2024;01:39:35;2024-03-19T01:39:35+01:00;5.658
19.03.2024;01:34:35;2024-03-19T01:34:35+01:00;5.658
19.03.2024;01:29:35;2024-03-19T01:29:35+01:00;5.658
19.03.2024;01:24:35;2024-03-19T01:24:35+01:00;5.658
19.03.2024;01:19:35;2024-03-19T01:19:35+01:00;5.658
19.03.2024;01:14:35;2024-03-19T01:14:35+01:00;5.658
19.03.2024;01:09:35;2024-03-19T01:09:35+01:00;5.658
19.03.2024;01:04:35;2024-03-19T01:04:35+01:00;5.658
19.03.2024;00:59:35;2024-03-19T00:59:35+01:00;5.658
19.03.2024;00:54:35;2024-03-19T00:54:35+01:00;5.658
19.03.2024;00:49:35;2024-03-19T00:49:35+01:00;5.658
19.03.2024;00:44:35;2024-03-19T00:44:35+01:00;5.658
19.03.2024;00:39:35;2024-03-19T00:39:35+01:00;5.658
19.03.2024;00:34:35;2024-03-19T00:34:35+01:00;5.658
19.03.2024;00:29:35;2024-03-19T00:29:35+01:00;5.658
19.03.2024;00:24:35;2024-03-19T00:24:35+01:00;5.658
19.03.2024;00:19:35;2024-03-19T00:19:35+01:00;5.658
19.03.2024;00:14:35;2024-03-19T00:14:35+01:00;5.658
19.03.2024;00:09:35;2024-03-19T00:09:35+01:00;5.658
19.03.2024;00:04:35;2024-03-19T00:04:35+01:00;5.658
18.03.2024;23:59:35;2024-03-18T23:59:35+01:00;5.658
18.03.2024;23:54:35;2024-03-18T23:54:35+01:00;5.658
18.03.2024;23:49:35;2024-03-18T23:49:35+01:00;5.658
18.03.2024;23:44:35;2024-03-18T23:44:35+01:00;5.658
18.03.2024;23:39:35;2024-03-18T23:39:35+01:00;5.658
18.03.2024;23:34:35;2024-03-18T23:34:35+01:00;5.658
18.03.2024;23:29:35;2024-03-18T23:29:35+01:00;5.658
18.03.2024;23:24:35;2024-03-18T23:24:35+01:00;5.658
18.03.2024;23:19:35;2024-03-18T23:19:35+01:00;5.658
18.03.2024;23:14:35;2024-03-18T23:14:35+01:00;5.658
18.03.2024;23:09:35;2024-03-18T23:09:35+01:00;5.658
18.03.2024;23:04:35;2024-03-18T23:04:35+01:00;5.658
18.03.2024;22:59:35;2024-03-18T22:59:35+01:00;5.658
18.03.2024;22:54:35;2024-03-18T22:54:35+01:00;5.658
18.03.2024;22:49:35;2024-03-18T22:49:35+01:00;5.658
18.03.2024;22:44:35;2024-03-18T22:44:35+01:00;5.658
18.03.2024;22:39:35;2024-03-18T22:39:35+01:00;5.658
18.03.2024;22:34:35;2024-03-18T22:34:35+01:00;5.658
18.03.2024;22:29:35;2024-03-18T22:29:35+01:00;5.658
18.03.2024;22:24:35;2024-03-18T22:24:35+01:00;5.658
18.03.2024;22:19:35;2024-03-18T22:19:35+01:00;5.658
18.03.2024;22:14:35;2024-03-18T22:14:35+01:00;5.658
18.03.2024;22:09:35;2024-03-18T22:09:35+01:00;5.658
18.03.2024;22:04:35;2024-03-18T22:04:35+01:00;5.658
18.03.2024;21:59:35;2024-03-18T21:59:35+01:00;5.658
18.03.2024;21:54:35;2024-03-18T21:54:35+01:00;5.658
18.03.2024;21:49:35;2024-03-18T21:49:35+01:00;5.658
18.03.2024;21:44:35;2024-03-18T21:44:35+01:00;5.658
18.03.2024;21:39:35;2024-03-18T21:39:35+01:00;5.658
18.03.2024;21:34:35;2024-03-18T21:34:35+01:00;5.658
18.03.2024;21:29:35;2024-03-18T21:29:35+01:00;5.658
18.03.2024;21:24:35;2024-03-18T21:24:35+01:00;5.658
18.03.2024;21:19:35;2024-03-18T21:19:35+01:00;5.658
18.03.2024;21:14:35;2024-03-18T21:14:35+01:00;5.658
18.03.2024;21:09:35;2024-03-18T21:09:35+01:00;5.658
18.03.2024;21:04:35;2024-03-18T21:04:35+01:00;5.658
18.03.2024;20:59:35;2024-03-18T20:59:35+01:00;5.658
18.03.2024;20:54:35;2024-03-18T20:54:35+01:00;5.658
18.03.2024;20:49:35;2024-03-18T20:49:35+01:00;5.658
18.03.2024;20:44:35;2024-03-18T20:44:35+01:00;5.658
18.03.2024;20:39:35;2024-03-18T20:39:35+01:00;5.658
18.03.2024;20:34:35;2024-03-18T20:34:35+01:00;5.658
18.03.2024;20:29:35;2024-03-18T20:29:35+01:00;5.658
18.03.2024;20:24:35;2024-03-18T20:24:35+01:00;5.658
18.03.2024;20:19:35;2024-03-18T20:19:35+01:00;5.658
18.03.2024;20:14:35;2024-03-18T20:14:35+01:00;5.658
18.03.2024;20:09:35;2024-03-18T20:09:35+01:00;5.658
18.03.2024;20:04:35;2024-03-18T20:04:35+01:00;5.658
18.03.2024;19:59:35;2024-03-18T19:59:35+01:00;5.658
18.03.2024;19:54:35;2024-03-18T19:54:35+01:00;5.658
18.03.2024;19:49:35;2024-03-18T19:49:35+01:00;5.658
18.03.2024;19:44:35;2024-03-18T19:44:35+01:00;5.658
18.03.2024;19:39:35;2024-03-18T19:39:35+01:00;5.658
18.03.2024;19:34:35;2024-03-18T19:34:35+01:00;5.658
18.03.2024;19:29:35;2024-03-18T19:29:35+01:00;5.658
18.03.2024;19:24:35;2024-03-18T19:24:35+01:00;5.658
18.03.2024;19:19:35;2024-03-18T19:19:35+01:00;5.658
18.03.2024;19:14:35;2024-03-18T19:14:35+01:00;5.658
18.03.2024;19:09:35;2024-03-18T19:09:35+01:00;5.658
18.03.2024;19:04:35;2024-03-18T19:04:35+01:00;5.658
18.03.2024;18:59:35;2024-03-18T18:59:35+01:00;5.658
18.03.2024;18:54:35;2024-03-18T18:54:35+01:00;5.658
18.03.2024;18:49:35;2024-03-18T18:49:35+01:00;5.658
18.03.2024;18:44:35;2024-03-18T18:44:35+01:00;5.658
18.03.2024;18:39:35;2024-03-18T18:39:35+01:00;5.658
18.03.2024;18:34:35;2024-03-18T18:34:35+01:00;5.658
18.03.2024;18:29:35;2024-03-18T18:29:35+01:00;5.658
18.03.2024;18:24:35;2024-03-18T18:24:35+01:00;5.658
18.03.2024;18:19:35;2024-03-18T18:19:35+01:00;5.658
18.03.2024;18:14:35;2024-03-18T18:14:35+01:00;5.658
18.03.2024;18:09:35;2024-03-18T18:09:35+01:00;5.658
18.03.2024;18:04:35;2024-03-18T18:04:35+01:00;5.629
18.03.2024;17:59:35;2024-03-18T17:59:35+01:00;5.629
18.03.2024;17:54:35;2024-03-18T17:54:35+01:00;5.629
18.03.2024;17:49:35;2024-03-18T17:49:35+01:00;5.629
18.03.2024;17:44:35;2024-03-18T17:44:35+01:00;5.629
18.03.2024;17:39:35;2024-03-18T17:39:35+01:00;5.629
18.03.2024;17:34:35;2024-03-18T17:34:35+01:00;5.629
18.03.2024;17:29:35;2024-03-18T17:29:35+01:00;5.629
18.03.2024;17:24:35;2024-03-18T17:24:35+01:00;5.629
18.03.2024;17:19:35;2024-03-18T17:19:35+01:00;5.629
18.03.2024;17:14:35;2024-03-18T17:14:35+01:00;5.629
18.03.2024;17:09:35;2024-03-18T17:09:35+01:00;5.629
18.03.2024;17:04:35;2024-03-18T17:04:35+01:00;5.629
18.03.2024;16:59:35;2024-03-18T16:59:35+01:00;5.629
18.03.2024;16:54:35;2024-03-18T16:54:35+01:00;5.629
18.03.2024;16:49:35;2024-03-18T16:49:35+01:00;5.629
18.03.2024;16:44:35;2024-03-18T16:44:35+01:00;5.629
18.03.2024;16:39:35;2024-03-18T16:39:35+01:00;5.629
18.03.2024;16:34:34;2024-03-18T16:34:34+01:00;5.629
18.03.2024;16:29:34;2024-03-18T16:29:34+01:00;5.629
18.03.2024;16:24:34;2024-03-18T16:24:34+01:00;5.629
18.03.2024;16:19:34;2024-03-18T16:19:34+01:00;5.629
18.03.2024;16:14:34;2024-03-18T16:14:34+01:00;5.629
18.03.2024;16:09:34;2024-03-18T16:09:34+01:00;5.629
18.03.2024;16:04:34;2024-03-18T16:04:34+01:00;5.629
18.03.2024;15:59:34;2024-03-18T15:59:34+01:00;5.629
18.03.2024;15:54:34;2024-03-18T15:54:34+01:00;5.629
18.03.2024;15:49:34;2024-03-18T15:49:34+01:00;5.629
18.03.2024;15:44:34;2024-03-18T15:44:34+01:00;5.628
18.03.2024;15:39:34;2024-03-18T15:39:34+01:00;5.628
18.03.2024;15:34:34;2024-03-18T15:34:34+01:00;5.628
18.03.2024;15:29:34;2024-03-18T15:29:34+01:00;5.628
18.03.2024;15:24:34;2024-03-18T15:24:34+01:00;5.628
18.03.2024;15:19:34;2024-03-18T15:19:34+01:00;5.628
18.03.2024;15:14:34;2024-03-18T15:14:34+01:00;5.628
18.03.2024;15:09:34;2024-03-18T15:09:34+01:00;5.628
18.03.2024;15:04:34;2024-03-18T15:04:34+01:00;5.628
18.03.2024;14:59:34;2024-03-18T14:59:34+01:00;5.628
18.03.2024;14:54:34;2024-03-18T14:54:34+01:00;5.628
18.03.2024;14:49:34;2024-03-18T14:49:34+01:00;5.628
18.03.2024;14:44:34;2024-03-18T14:44:34+01:00;5.628
18.03.2024;14:39:34;2024-03-18T14:39:34+01:00;5.628
18.03.2024;14:34:35;2024-03-18T14:34:35+01:00;5.628
18.03.2024;14:29:34;2024-03-18T14:29:34+01:00;5.628
18.03.2024;14:24:34;2024-03-18T14:24:34+01:00;5.628
18.03.2024;14:19:34;2024-03-18T14:19:34+01:00;5.628
18.03.2024;14:14:34;2024-03-18T14:14:34+01:00;5.628
18.03.2024;14:09:34;2024-03-18T14:09:34+01:00;5.628
18.03.2024;14:04:34;2024-03-18T14:04:34+01:00;5.628
18.03.2024;13:59:34;2024-03-18T13:59:34+01:00;5.628
18.03.2024;13:54:36;2024-03-18T13:54:36+01:00;5.628
18.03.2024;13:49:34;2024-03-18T13:49:34+01:00;5.628
18.03.2024;13:44:37;2024-03-18T13:44:37+01:00;5.628
18.03.2024;13:39:37;2024-03-18T13:39:37+01:00;5.628
18.03.2024;13:34:34;2024-03-18T13:34:34+01:00;5.628
18.03.2024;13:29:34;2024-03-18T13:29:34+01:00;5.628
18.03.2024;13:24:34;2024-03-18T13:24:34+01:00;5.628
18.03.2024;13:19:34;2024-03-18T13:19:34+01:00;5.628
18.03.2024;13:14:34;2024-03-18T13:14:34+01:00;5.628
18.03.2024;13:09:34;2024-03-18T13:09:34+01:00;5.628
18.03.2024;13:04:37;2024-03-18T13:04:37+01:00;5.628
18.03.2024;12:59:34;2024-03-18T12:59:34+01:00;5.628
18.03.2024;12:54:34;2024-03-18T12:54:34+01:00;5.628
18.03.2024;12:49:34;2024-03-18T12:49:34+01:00;5.628
18.03.2024;12:44:34;2024-03-18T12:44:34+01:00;5.628
18.03.2024;12:39:34;2024-03-18T12:39:34+01:00;5.628
18.03.2024;12:34:35;2024-03-18T12:34:35+01:00;5.628
18.03.2024;12:29:34;2024-03-18T12:29:34+01:00;5.628
18.03.2024;12:24:34;2024-03-18T12:24:34+01:00;5.628
18.03.2024;12:19:35;2024-03-18T12:19:35+01:00;5.628
18.03.2024;12:14:34;2024-03-18T12:14:34+01:00;5.628
18.03.2024;12:09:38;2024-03-18T12:09:38+01:00;5.628
18.03.2024;12:04:44;2024-03-18T12:04:44+01:00;5.628
18.03.2024;11:59:34;2024-03-18T11:59:34+01:00;5.628
18.03.2024;11:54:34;2024-03-18T11:54:34+01:00;5.628
18.03.2024;11:49:34;2024-03-18T11:49:34+01:00;5.614
18.03.2024;11:44:34;2024-03-18T11:44:34+01:00;5.556
18.03.2024;11:39:35;2024-03-18T11:39:35+01:00;5.491
18.03.2024;11:34:34;2024-03-18T11:34:34+01:00;5.491
18.03.2024;11:29:35;2024-03-18T11:29:35+01:00;5.491
18.03.2024;11:24:34;2024-03-18T11:24:34+01:00;5.491
18.03.2024;11:19:34;2024-03-18T11:19:34+01:00;5.491
18.03.2024;11:14:34;2024-03-18T11:14:34+01:00;5.491
18.03.2024;11:09:34;2024-03-18T11:09:34+01:00;5.491
18.03.2024;11:04:34;2024-03-18T11:04:34+01:00;5.491
18.03.2024;10:59:34;2024-03-18T10:59:34+01:00;5.491
18.03.2024;10:54:34;2024-03-18T10:54:34+01:00;5.491
18.03.2024;10:49:34;2024-03-18T10:49:34+01:00;5.491
18.03.2024;10:44:34;2024-03-18T10:44:34+01:00;5.491
18.03.2024;10:39:34;2024-03-18T10:39:34+01:00;5.491
18.03.2024;10:34:34;2024-03-18T10:34:34+01:00;5.491
18.03.2024;10:29:34;2024-03-18T10:29:34+01:00;5.491
18.03.2024;10:24:34;2024-03-18T10:24:34+01:00;5.491
18.03.2024;10:19:34;2024-03-18T10:19:34+01:00;5.491
18.03.2024;10:14:34;2024-03-18T10:14:34+01:00;5.491
18.03.2024;10:09:34;2024-03-18T10:09:34+01:00;5.491
18.03.2024;10:04:34;2024-03-18T10:04:34+01:00;5.491
18.03.2024;09:59:34;2024-03-18T09:59:34+01:00;5.491
18.03.2024;09:54:34;2024-03-18T09:54:34+01:00;5.491
18.03.2024;09:49:34;2024-03-18T09:49:34+01:00;5.491
18.03.2024;09:44:34;2024-03-18T09:44:34+01:00;5.491
18.03.2024;09:39:34;2024-03-18T09:39:34+01:00;5.491
18.03.2024;09:34:34;2024-03-18T09:34:34+01:00;5.491
18.03.2024;09:29:34;2024-03-18T09:29:34+01:00;5.491
18.03.2024;09:24:34;2024-03-18T09:24:34+01:00;5.491
18.03.2024;09:19:34;2024-03-18T09:19:34+01:00;5.491
18.03.2024;09:14:34;2024-03-18T09:14:34+01:00;5.491
18.03.2024;09:09:34;2024-03-18T09:09:34+01:00;5.491
18.03.2024;09:04:34;2024-03-18T09:04:34+01:00;5.491
18.03.2024;08:59:34;2024-03-18T08:59:34+01:00;5.491
18.03.2024;08:54:34;2024-03-18T08:54:34+01:00;5.491
18.03.2024;08:49:34;2024-03-18T08:49:34+01:00;5.491
18.03.2024;08:44:34;2024-03-18T08:44:34+01:00;5.49
18.03.2024;08:39:34;2024-03-18T08:39:34+01:00;5.49
18.03.2024;08:34:34;2024-03-18T08:34:34+01:00;5.49
18.03.2024;08:29:34;2024-03-18T08:29:34+01:00;5.49
18.03.2024;08:24:34;2024-03-18T08:24:34+01:00;5.49
18.03.2024;08:19:34;2024-03-18T08:19:34+01:00;5.49
18.03.2024;08:14:34;2024-03-18T08:14:34+01:00;5.49
18.03.2024;08:09:34;2024-03-18T08:09:34+01:00;5.49
18.03.2024;08:04:34;2024-03-18T08:04:34+01:00;5.49
18.03.2024;07:59:34;2024-03-18T07:59:34+01:00;5.49
18.03.2024;07:54:34;2024-03-18T07:54:34+01:00;5.49
18.03.2024;07:49:34;2024-03-18T07:49:34+01:00;5.49
18.03.2024;07:44:34;2024-03-18T07:44:34+01:00;5.49
18.03.2024;07:39:34;2024-03-18T07:39:34+01:00;5.49
18.03.2024;07:34:34;2024-03-18T07:34:34+01:00;5.49
18.03.2024;07:29:34;2024-03-18T07:29:34+01:00;5.49
18.03.2024;07:24:34;2024-03-18T07:24:34+01:00;5.49
18.03.2024;07:19:34;2024-03-18T07:19:34+01:00;5.49
18.03.2024;07:14:34;2024-03-18T07:14:34+01:00;5.49
18.03.2024;07:09:34;2024-03-18T07:09:34+01:00;5.49
18.03.2024;07:04:34;2024-03-18T07:04:34+01:00;5.49
18.03.2024;06:59:34;2024-03-18T06:59:34+01:00;5.49
18.03.2024;06:54:34;2024-03-18T06:54:34+01:00;5.49
18.03.2024;06:49:34;2024-03-18T06:49:34+01:00;5.49
18.03.2024;06:44:34;2024-03-18T06:44:34+01:00;5.49
18.03.2024;06:39:34;2024-03-18T06:39:34+01:00;5.49
18.03.2024;06:34:34;2024-03-18T06:34:34+01:00;5.49
18.03.2024;06:29:34;2024-03-18T06:29:34+01:00;5.49
18.03.2024;06:24:34;2024-03-18T06:24:34+01:00;5.49
18.03.2024;06:19:34;2024-03-18T06:19:34+01:00;5.49
18.03.2024;06:14:34;2024-03-18T06:14:34+01:00;5.49
18.03.2024;06:09:34;2024-03-18T06:09:34+01:00;5.49
18.03.2024;06:04:34;2024-03-18T06:04:34+01:00;5.49
18.03.2024;05:59:34;2024-03-18T05:59:34+01:00;5.49
18.03.2024;05:54:34;2024-03-18T05:54:34+01:00;5.49
18.03.2024;05:49:34;2024-03-18T05:49:34+01:00;5.49
18.03.2024;05:44:34;2024-03-18T05:44:34+01:00;5.49
18.03.2024;05:39:34;2024-03-18T05:39:34+01:00;5.49
18.03.2024;05:34:34;2024-03-18T05:34:34+01:00;5.49
18.03.2024;05:29:34;2024-03-18T05:29:34+01:00;5.49
18.03.2024;05:24:34;2024-03-18T05:24:34+01:00;5.49
18.03.2024;05:19:34;2024-03-18T05:19:34+01:00;5.49
18.03.2024;05:14:34;2024-03-18T05:14:34+01:00;5.49
18.03.2024;05:09:34;2024-03-18T05:09:34+01:00;5.49
18.03.2024;05:04:34;2024-03-18T05:04:34+01:00;5.49
18.03.2024;04:59:34;2024-03-18T04:59:34+01:00;5.49
18.03.2024;04:54:34;2024-03-18T04:54:34+01:00;5.49
18.03.2024;04:49:34;2024-03-18T04:49:34+01:00;5.49
18.03.2024;04:44:34;2024-03-18T04:44:34+01:00;5.49
18.03.2024;04:39:34;2024-03-18T04:39:34+01:00;5.49
18.03.2024;04:34:34;2024-03-18T04:34:34+01:00;5.49
18.03.2024;04:29:33;2024-03-18T04:29:33+01:00;5.49
18.03.2024;04:24:34;2024-03-18T04:24:34+01:00;5.49
18.03.2024;04:19:34;2024-03-18T04:19:34+01:00;5.49
18.03.2024;04:14:34;2024-03-18T04:14:34+01:00;5.49
18.03.2024;04:09:33;2024-03-18T04:09:33+01:00;5.49
18.03.2024;04:04:33;2024-03-18T04:04:33+01:00;5.49
18.03.2024;03:59:33;2024-03-18T03:59:33+01:00;5.49
18.03.2024;03:54:33;2024-03-18T03:54:33+01:00;5.49
18.03.2024;03:49:33;2024-03-18T03:49:33+01:00;5.49
18.03.2024;03:44:33;2024-03-18T03:44:33+01:00;5.49
18.03.2024;03:39:33;2024-03-18T03:39:33+01:00;5.49
18.03.2024;03:34:33;2024-03-18T03:34:33+01:00;5.49
18.03.2024;03:29:33;2024-03-18T03:29:33+01:00;5.49
18.03.2024;03:24:33;2024-03-18T03:24:33+01:00;5.49
18.03.2024;03:19:33;2024-03-18T03:19:33+01:00;5.49
18.03.2024;03:14:33;2024-03-18T03:14:33+01:00;5.49
18.03.2024;03:09:33;2024-03-18T03:09:33+01:00;5.49
18.03.2024;03:04:33;2024-03-18T03:04:33+01:00;5.49
18.03.2024;02:59:33;2024-03-18T02:59:33+01:00;5.49
18.03.2024;02:54:33;2024-03-18T02:54:33+01:00;5.49
18.03.2024;02:49:33;2024-03-18T02:49:33+01:00;5.49
18.03.2024;02:44:33;2024-03-18T02:44:33+01:00;5.49
18.03.2024;02:39:33;2024-03-18T02:39:33+01:00;5.49
18.03.2024;02:34:33;2024-03-18T02:34:33+01:00;5.49
18.03.2024;02:29:33;2024-03-18T02:29:33+01:00;5.49
18.03.2024;02:24:33;2024-03-18T02:24:33+01:00;5.49
18.03.2024;02:19:33;2024-03-18T02:19:33+01:00;5.49
18.03.2024;02:14:33;2024-03-18T02:14:33+01:00;5.49
18.03.2024;02:09:33;2024-03-18T02:09:33+01:00;5.49
18.03.2024;02:04:33;2024-03-18T02:04:33+01:00;5.49
18.03.2024;01:59:33;2024-03-18T01:59:33+01:00;5.49
18.03.2024;01:54:33;2024-03-18T01:54:33+01:00;5.49
18.03.2024;01:49:33;2024-03-18T01:49:33+01:00;5.49
18.03.2024;01:44:33;2024-03-18T01:44:33+01:00;5.49
18.03.2024;01:39:33;2024-03-18T01:39:33+01:00;5.49
18.03.2024;01:34:33;2024-03-18T01:34:33+01:00;5.49
18.03.2024;01:29:33;2024-03-18T01:29:33+01:00;5.49
18.03.2024;01:24:33;2024-03-18T01:24:33+01:00;5.49
18.03.2024;01:19:33;2024-03-18T01:19:33+01:00;5.49
18.03.2024;01:14:33;2024-03-18T01:14:33+01:00;5.49
18.03.2024;01:09:33;2024-03-18T01:09:33+01:00;5.49
18.03.2024;01:04:33;2024-03-18T01:04:33+01:00;5.49
18.03.2024;00:59:33;2024-03-18T00:59:33+01:00;5.49
18.03.2024;00:54:33;2024-03-18T00:54:33+01:00;5.49
18.03.2024;00:49:33;2024-03-18T00:49:33+01:00;5.49
18.03.2024;00:44:33;2024-03-18T00:44:33+01:00;5.49
18.03.2024;00:39:33;2024-03-18T00:39:33+01:00;5.49
18.03.2024;00:34:33;2024-03-18T00:34:33+01:00;5.49
18.03.2024;00:29:33;2024-03-18T00:29:33+01:00;5.49
18.03.2024;00:24:33;2024-03-18T00:24:33+01:00;5.49
18.03.2024;00:19:33;2024-03-18T00:19:33+01:00;5.49
18.03.2024;00:14:33;2024-03-18T00:14:33+01:00;5.49
18.03.2024;00:09:33;2024-03-18T00:09:33+01:00;5.49
18.03.2024;00:04:33;2024-03-18T00:04:33+01:00;5.49
17.03.2024;23:59:33;2024-03-17T23:59:33+01:00;5.49
17.03.2024;23:54:33;2024-03-17T23:54:33+01:00;5.49
17.03.2024;23:49:33;2024-03-17T23:49:33+01:00;5.49
17.03.2024;23:44:33;2024-03-17T23:44:33+01:00;5.49
17.03.2024;23:39:33;2024-03-17T23:39:33+01:00;5.49
17.03.2024;23:34:33;2024-03-17T23:34:33+01:00;5.49
17.03.2024;23:29:33;2024-03-17T23:29:33+01:00;5.49
17.03.2024;23:24:33;2024-03-17T23:24:33+01:00;5.49
17.03.2024;23:19:33;2024-03-17T23:19:33+01:00;5.49
17.03.2024;23:14:33;2024-03-17T23:14:33+01:00;5.49
17.03.2024;23:09:33;2024-03-17T23:09:33+01:00;5.49
17.03.2024;23:04:33;2024-03-17T23:04:33+01:00;5.49
17.03.2024;22:59:33;2024-03-17T22:59:33+01:00;5.49
17.03.2024;22:54:33;2024-03-17T22:54:33+01:00;5.49
17.03.2024;22:49:33;2024-03-17T22:49:33+01:00;5.49
17.03.2024;22:44:33;2024-03-17T22:44:33+01:00;5.49
17.03.2024;22:39:33;2024-03-17T22:39:33+01:00;5.49
17.03.2024;22:34:33;2024-03-17T22:34:33+01:00;5.49
17.03.2024;22:29:33;2024-03-17T22:29:33+01:00;5.49
17.03.2024;22:24:33;2024-03-17T22:24:33+01:00;5.49
17.03.2024;22:19:33;2024-03-17T22:19:33+01:00;5.49
17.03.2024;22:14:33;2024-03-17T22:14:33+01:00;5.49
17.03.2024;22:09:33;2024-03-17T22:09:33+01:00;5.49
17.03.2024;22:04:33;2024-03-17T22:04:33+01:00;5.49
17.03.2024;21:59:33;2024-03-17T21:59:33+01:00;5.49
17.03.2024;21:54:33;2024-03-17T21:54:33+01:00;5.49
17.03.2024;21:49:33;2024-03-17T21:49:33+01:00;5.49
17.03.2024;21:44:33;2024-03-17T21:44:33+01:00;5.49
17.03.2024;21:39:33;2024-03-17T21:39:33+01:00;5.49
17.03.2024;21:34:33;2024-03-17T21:34:33+01:00;5.49
17.03.2024;21:29:33;2024-03-17T21:29:33+01:00;5.49
17.03.2024;21:24:33;2024-03-17T21:24:33+01:00;5.49
17.03.2024;21:19:33;2024-03-17T21:19:33+01:00;5.49
17.03.2024;21:14:33;2024-03-17T21:14:33+01:00;5.49
17.03.2024;21:09:33;2024-03-17T21:09:33+01:00;5.49
17.03.2024;21:04:33;2024-03-17T21:04:33+01:00;5.49
17.03.2024;20:59:33;2024-03-17T20:59:33+01:00;5.49
17.03.2024;20:54:33;2024-03-17T20:54:33+01:00;5.49
17.03.2024;20:49:33;2024-03-17T20:49:33+01:00;5.49
17.03.2024;20:44:33;2024-03-17T20:44:33+01:00;5.49
17.03.2024;20:39:33;2024-03-17T20:39:33+01:00;5.49
17.03.2024;20:34:33;2024-03-17T20:34:33+01:00;5.49
17.03.2024;20:29:33;2024-03-17T20:29:33+01:00;5.49
17.03.2024;20:24:33;2024-03-17T20:24:33+01:00;5.49
17.03.2024;20:19:33;2024-03-17T20:19:33+01:00;5.49
17.03.2024;20:14:33;2024-03-17T20:14:33+01:00;5.49
17.03.2024;20:09:33;2024-03-17T20:09:33+01:00;5.49
17.03.2024;20:04:33;2024-03-17T20:04:33+01:00;5.49
17.03.2024;19:59:33;2024-03-17T19:59:33+01:00;5.49
17.03.2024;19:54:33;2024-03-17T19:54:33+01:00;5.49
17.03.2024;19:49:33;2024-03-17T19:49:33+01:00;5.49
17.03.2024;19:44:33;2024-03-17T19:44:33+01:00;5.49
17.03.2024;19:39:33;2024-03-17T19:39:33+01:00;5.49
17.03.2024;19:34:33;2024-03-17T19:34:33+01:00;5.49
17.03.2024;19:29:33;2024-03-17T19:29:33+01:00;5.49
17.03.2024;19:24:33;2024-03-17T19:24:33+01:00;5.49
