Datum;Zeit;Time;Wirkleistung(W)
16.03.2024;08:37:06;2024-03-16T08:37:06+01:00;1.00
16.03.2024;08:32:06;2024-03-16T08:32:06+01:00;1.00
16.03.2024;08:27:06;2024-03-16T08:27:06+01:00;1.00
16.03.2024;08:22:06;2024-03-16T08:22:06+01:00;1.00
16.03.2024;08:17:06;2024-03-16T08:17:06+01:00;1.00
16.03.2024;08:12:06;2024-03-16T08:12:06+01:00;1.00
16.03.2024;08:07:06;2024-03-16T08:07:06+01:00;1.00
16.03.2024;08:02:06;2024-03-16T08:02:06+01:00;1.00
16.03.2024;07:57:06;2024-03-16T07:57:06+01:00;1.00
16.03.2024;07:52:06;2024-03-16T07:52:06+01:00;1.00
16.03.2024;07:47:06;2024-03-16T07:47:06+01:00;1.00
16.03.2024;07:42:06;2024-03-16T07:42:06+01:00;1.00
16.03.2024;07:37:06;2024-03-16T07:37:06+01:00;1.00
16.03.2024;07:32:06;2024-03-16T07:32:06+01:00;1.00
16.03.2024;07:27:06;2024-03-16T07:27:06+01:00;65.00
16.03.2024;07:22:06;2024-03-16T07:22:06+01:00;65.00
16.03.2024;07:17:06;2024-03-16T07:17:06+01:00;65.00
16.03.2024;07:12:06;2024-03-16T07:12:06+01:00;65.00
16.03.2024;07:07:06;2024-03-16T07:07:06+01:00;65.00
16.03.2024;07:02:06;2024-03-16T07:02:06+01:00;65.00
16.03.2024;06:57:06;2024-03-16T06:57:06+01:00;65.00
16.03.2024;06:52:06;2024-03-16T06:52:06+01:00;65.00
16.03.2024;06:47:06;2024-03-16T06:47:06+01:00;65.00
16.03.2024;06:42:06;2024-03-16T06:42:06+01:00;65.00
16.03.2024;06:37:06;2024-03-16T06:37:06+01:00;65.00
16.03.2024;06:32:06;2024-03-16T06:32:06+01:00;65.00
16.03.2024;06:27:06;2024-03-16T06:27:06+01:00;65.00
16.03.2024;06:22:06;2024-03-16T06:22:06+01:00;65.00
16.03.2024;06:17:06;2024-03-16T06:17:06+01:00;65.00
16.03.2024;06:12:06;2024-03-16T06:12:06+01:00;65.00
16.03.2024;06:07:06;2024-03-16T06:07:06+01:00;65.00
16.03.2024;06:02:06;2024-03-16T06:02:06+01:00;65.00
16.03.2024;05:57:06;2024-03-16T05:57:06+01:00;65.00
16.03.2024;05:52:06;2024-03-16T05:52:06+01:00;65.00
16.03.2024;05:47:06;2024-03-16T05:47:06+01:00;65.00
16.03.2024;05:42:06;2024-03-16T05:42:06+01:00;65.00
16.03.2024;05:37:06;2024-03-16T05:37:06+01:00;65.00
16.03.2024;05:32:06;2024-03-16T05:32:06+01:00;65.00
16.03.2024;05:27:06;2024-03-16T05:27:06+01:00;65.00
16.03.2024;05:22:06;2024-03-16T05:22:06+01:00;65.00
16.03.2024;05:17:06;2024-03-16T05:17:06+01:00;65.00
16.03.2024;05:12:06;2024-03-16T05:12:06+01:00;65.00
16.03.2024;05:07:06;2024-03-16T05:07:06+01:00;65.00
16.03.2024;05:02:06;2024-03-16T05:02:06+01:00;65.00
16.03.2024;04:57:06;2024-03-16T04:57:06+01:00;65.00
16.03.2024;04:52:06;2024-03-16T04:52:06+01:00;65.00
16.03.2024;04:47:06;2024-03-16T04:47:06+01:00;65.00
16.03.2024;04:42:06;2024-03-16T04:42:06+01:00;65.00
16.03.2024;04:37:06;2024-03-16T04:37:06+01:00;65.00
16.03.2024;04:32:06;2024-03-16T04:32:06+01:00;65.00
16.03.2024;04:27:06;2024-03-16T04:27:06+01:00;65.00
16.03.2024;04:22:06;2024-03-16T04:22:06+01:00;65.00
16.03.2024;04:17:06;2024-03-16T04:17:06+01:00;65.00
16.03.2024;04:12:06;2024-03-16T04:12:06+01:00;65.00
16.03.2024;04:07:06;2024-03-16T04:07:06+01:00;65.00
16.03.2024;04:02:06;2024-03-16T04:02:06+01:00;65.00
16.03.2024;03:57:06;2024-03-16T03:57:06+01:00;65.00
16.03.2024;03:52:06;2024-03-16T03:52:06+01:00;65.00
16.03.2024;03:47:06;2024-03-16T03:47:06+01:00;65.00
16.03.2024;03:42:06;2024-03-16T03:42:06+01:00;65.00
16.03.2024;03:37:06;2024-03-16T03:37:06+01:00;65.00
16.03.2024;03:32:06;2024-03-16T03:32:06+01:00;65.00
16.03.2024;03:27:06;2024-03-16T03:27:06+01:00;65.00
16.03.2024;03:22:06;2024-03-16T03:22:06+01:00;65.00
16.03.2024;03:17:06;2024-03-16T03:17:06+01:00;65.00
16.03.2024;03:12:06;2024-03-16T03:12:06+01:00;65.00
16.03.2024;03:07:06;2024-03-16T03:07:06+01:00;65.00
16.03.2024;03:02:06;2024-03-16T03:02:06+01:00;65.00
16.03.2024;02:57:06;2024-03-16T02:57:06+01:00;65.00
16.03.2024;02:52:06;2024-03-16T02:52:06+01:00;65.00
16.03.2024;02:47:06;2024-03-16T02:47:06+01:00;65.00
16.03.2024;02:42:06;2024-03-16T02:42:06+01:00;65.00
16.03.2024;02:37:06;2024-03-16T02:37:06+01:00;65.00
16.03.2024;02:32:05;2024-03-16T02:32:05+01:00;65.00
16.03.2024;02:27:06;2024-03-16T02:27:06+01:00;65.00
16.03.2024;02:22:05;2024-03-16T02:22:05+01:00;65.00
16.03.2024;02:17:05;2024-03-16T02:17:05+01:00;65.00
16.03.2024;02:12:05;2024-03-16T02:12:05+01:00;65.00
16.03.2024;02:07:05;2024-03-16T02:07:05+01:00;65.00
16.03.2024;02:02:05;2024-03-16T02:02:05+01:00;65.00
16.03.2024;01:57:05;2024-03-16T01:57:05+01:00;65.00
16.03.2024;01:52:05;2024-03-16T01:52:05+01:00;65.00
16.03.2024;01:47:05;2024-03-16T01:47:05+01:00;65.00
16.03.2024;01:42:05;2024-03-16T01:42:05+01:00;65.00
16.03.2024;01:37:05;2024-03-16T01:37:05+01:00;65.00
16.03.2024;01:32:05;2024-03-16T01:32:05+01:00;65.00
16.03.2024;01:27:05;2024-03-16T01:27:05+01:00;65.00
16.03.2024;01:22:05;2024-03-16T01:22:05+01:00;65.00
16.03.2024;01:17:05;2024-03-16T01:17:05+01:00;65.00
16.03.2024;01:12:05;2024-03-16T01:12:05+01:00;66.00
16.03.2024;01:07:05;2024-03-16T01:07:05+01:00;66.00
16.03.2024;01:02:05;2024-03-16T01:02:05+01:00;66.00
16.03.2024;00:57:05;2024-03-16T00:57:05+01:00;66.00
16.03.2024;00:52:05;2024-03-16T00:52:05+01:00;66.00
16.03.2024;00:47:05;2024-03-16T00:47:05+01:00;66.00
16.03.2024;00:42:05;2024-03-16T00:42:05+01:00;65.00
16.03.2024;00:37:05;2024-03-16T00:37:05+01:00;66.00
16.03.2024;00:32:05;2024-03-16T00:32:05+01:00;66.00
16.03.2024;00:27:05;2024-03-16T00:27:05+01:00;66.00
16.03.2024;00:22:05;2024-03-16T00:22:05+01:00;65.00
16.03.2024;00:17:05;2024-03-16T00:17:05+01:00;66.00
16.03.2024;00:12:05;2024-03-16T00:12:05+01:00;65.00
16.03.2024;00:07:05;2024-03-16T00:07:05+01:00;65.00
16.03.2024;00:02:05;2024-03-16T00:02:05+01:00;65.00
15.03.2024;23:57:05;2024-03-15T23:57:05+01:00;65.00
15.03.2024;23:52:05;2024-03-15T23:52:05+01:00;65.00
15.03.2024;23:47:05;2024-03-15T23:47:05+01:00;66.00
15.03.2024;23:42:05;2024-03-15T23:42:05+01:00;66.00
15.03.2024;23:37:05;2024-03-15T23:37:05+01:00;65.00
15.03.2024;23:32:05;2024-03-15T23:32:05+01:00;65.00
15.03.2024;23:27:05;2024-03-15T23:27:05+01:00;65.00
15.03.2024;23:22:05;2024-03-15T23:22:05+01:00;65.00
15.03.2024;23:17:05;2024-03-15T23:17:05+01:00;65.00
15.03.2024;23:12:05;2024-03-15T23:12:05+01:00;65.00
15.03.2024;23:07:05;2024-03-15T23:07:05+01:00;65.00
15.03.2024;23:02:05;2024-03-15T23:02:05+01:00;65.00
15.03.2024;22:57:05;2024-03-15T22:57:05+01:00;65.00
15.03.2024;22:52:05;2024-03-15T22:52:05+01:00;65.00
15.03.2024;22:47:05;2024-03-15T22:47:05+01:00;65.00
15.03.2024;22:42:05;2024-03-15T22:42:05+01:00;65.00
15.03.2024;22:37:05;2024-03-15T22:37:05+01:00;65.00
15.03.2024;22:32:05;2024-03-15T22:32:05+01:00;65.00
15.03.2024;22:27:05;2024-03-15T22:27:05+01:00;65.00
15.03.2024;22:22:05;2024-03-15T22:22:05+01:00;65.00
15.03.2024;22:17:05;2024-03-15T22:17:05+01:00;65.00
15.03.2024;22:12:05;2024-03-15T22:12:05+01:00;65.00
15.03.2024;22:07:05;2024-03-15T22:07:05+01:00;65.00
15.03.2024;22:02:05;2024-03-15T22:02:05+01:00;65.00
15.03.2024;21:57:05;2024-03-15T21:57:05+01:00;65.00
15.03.2024;21:52:05;2024-03-15T21:52:05+01:00;65.00
15.03.2024;21:47:05;2024-03-15T21:47:05+01:00;66.00
15.03.2024;21:42:05;2024-03-15T21:42:05+01:00;65.00
15.03.2024;21:37:05;2024-03-15T21:37:05+01:00;65.00
15.03.2024;21:32:05;2024-03-15T21:32:05+01:00;65.00
15.03.2024;21:27:05;2024-03-15T21:27:05+01:00;66.00
15.03.2024;21:22:05;2024-03-15T21:22:05+01:00;65.00
15.03.2024;21:17:05;2024-03-15T21:17:05+01:00;66.00
15.03.2024;21:12:05;2024-03-15T21:12:05+01:00;65.00
15.03.2024;21:07:05;2024-03-15T21:07:05+01:00;66.00
15.03.2024;21:02:05;2024-03-15T21:02:05+01:00;66.00
15.03.2024;20:57:05;2024-03-15T20:57:05+01:00;66.00
15.03.2024;20:52:05;2024-03-15T20:52:05+01:00;66.00
15.03.2024;20:47:05;2024-03-15T20:47:05+01:00;66.00
15.03.2024;20:42:05;2024-03-15T20:42:05+01:00;66.00
15.03.2024;20:37:05;2024-03-15T20:37:05+01:00;66.00
15.03.2024;20:32:05;2024-03-15T20:32:05+01:00;66.00
15.03.2024;20:27:05;2024-03-15T20:27:05+01:00;66.00
15.03.2024;20:22:05;2024-03-15T20:22:05+01:00;67.00
15.03.2024;20:17:05;2024-03-15T20:17:05+01:00;67.00
15.03.2024;20:12:05;2024-03-15T20:12:05+01:00;67.00
15.03.2024;20:07:05;2024-03-15T20:07:05+01:00;67.00
15.03.2024;20:02:05;2024-03-15T20:02:05+01:00;67.00
15.03.2024;19:57:05;2024-03-15T19:57:05+01:00;67.00
15.03.2024;19:52:05;2024-03-15T19:52:05+01:00;67.00
15.03.2024;19:47:05;2024-03-15T19:47:05+01:00;67.00
15.03.2024;19:42:05;2024-03-15T19:42:05+01:00;67.00
15.03.2024;19:37:05;2024-03-15T19:37:05+01:00;66.00
15.03.2024;19:32:05;2024-03-15T19:32:05+01:00;66.00
15.03.2024;19:27:05;2024-03-15T19:27:05+01:00;67.00
15.03.2024;19:22:05;2024-03-15T19:22:05+01:00;67.00
15.03.2024;19:17:05;2024-03-15T19:17:05+01:00;67.00
15.03.2024;19:12:05;2024-03-15T19:12:05+01:00;68.00
15.03.2024;19:07:05;2024-03-15T19:07:05+01:00;65.00
15.03.2024;19:02:05;2024-03-15T19:02:05+01:00;65.00
15.03.2024;18:57:05;2024-03-15T18:57:05+01:00;65.00
15.03.2024;18:52:05;2024-03-15T18:52:05+01:00;65.00
15.03.2024;18:47:05;2024-03-15T18:47:05+01:00;65.00
15.03.2024;18:42:05;2024-03-15T18:42:05+01:00;65.00
15.03.2024;18:37:05;2024-03-15T18:37:05+01:00;64.00
15.03.2024;18:32:05;2024-03-15T18:32:05+01:00;65.00
15.03.2024;18:27:05;2024-03-15T18:27:05+01:00;65.00
15.03.2024;18:22:05;2024-03-15T18:22:05+01:00;65.00
15.03.2024;18:17:05;2024-03-15T18:17:05+01:00;65.00
15.03.2024;18:12:05;2024-03-15T18:12:05+01:00;65.00
15.03.2024;18:07:05;2024-03-15T18:07:05+01:00;65.00
15.03.2024;18:02:05;2024-03-15T18:02:05+01:00;65.00
15.03.2024;17:57:05;2024-03-15T17:57:05+01:00;65.00
15.03.2024;17:52:05;2024-03-15T17:52:05+01:00;65.00
15.03.2024;17:47:05;2024-03-15T17:47:05+01:00;65.00
15.03.2024;17:42:05;2024-03-15T17:42:05+01:00;65.00
15.03.2024;17:37:05;2024-03-15T17:37:05+01:00;65.00
15.03.2024;17:32:05;2024-03-15T17:32:05+01:00;65.00
15.03.2024;17:27:05;2024-03-15T17:27:05+01:00;65.00
15.03.2024;17:22:05;2024-03-15T17:22:05+01:00;65.00
15.03.2024;17:17:05;2024-03-15T17:17:05+01:00;65.00
15.03.2024;17:12:05;2024-03-15T17:12:05+01:00;64.00
15.03.2024;17:07:05;2024-03-15T17:07:05+01:00;64.00
15.03.2024;17:02:05;2024-03-15T17:02:05+01:00;64.00
15.03.2024;16:57:05;2024-03-15T16:57:05+01:00;64.00
15.03.2024;16:52:05;2024-03-15T16:52:05+01:00;64.00
15.03.2024;16:47:05;2024-03-15T16:47:05+01:00;65.00
15.03.2024;16:42:05;2024-03-15T16:42:05+01:00;65.00
15.03.2024;16:37:05;2024-03-15T16:37:05+01:00;64.00
15.03.2024;16:32:05;2024-03-15T16:32:05+01:00;64.00
15.03.2024;16:27:05;2024-03-15T16:27:05+01:00;64.00
15.03.2024;16:22:05;2024-03-15T16:22:05+01:00;65.00
15.03.2024;16:17:05;2024-03-15T16:17:05+01:00;64.00
15.03.2024;16:12:05;2024-03-15T16:12:05+01:00;64.00
15.03.2024;16:07:05;2024-03-15T16:07:05+01:00;65.00
15.03.2024;16:02:05;2024-03-15T16:02:05+01:00;65.00
15.03.2024;15:57:05;2024-03-15T15:57:05+01:00;65.00
15.03.2024;15:52:04;2024-03-15T15:52:04+01:00;65.00
15.03.2024;15:47:04;2024-03-15T15:47:04+01:00;65.00
15.03.2024;15:42:05;2024-03-15T15:42:05+01:00;64.00
15.03.2024;15:37:04;2024-03-15T15:37:04+01:00;64.00
15.03.2024;15:32:04;2024-03-15T15:32:04+01:00;65.00
15.03.2024;15:27:04;2024-03-15T15:27:04+01:00;65.00
15.03.2024;15:22:04;2024-03-15T15:22:04+01:00;64.00
15.03.2024;15:17:04;2024-03-15T15:17:04+01:00;64.00
15.03.2024;15:12:05;2024-03-15T15:12:05+01:00;64.00
15.03.2024;15:07:04;2024-03-15T15:07:04+01:00;64.00
15.03.2024;15:02:04;2024-03-15T15:02:04+01:00;64.00
15.03.2024;14:57:04;2024-03-15T14:57:04+01:00;65.00
15.03.2024;14:52:04;2024-03-15T14:52:04+01:00;65.00
15.03.2024;14:47:04;2024-03-15T14:47:04+01:00;65.00
15.03.2024;14:42:04;2024-03-15T14:42:04+01:00;65.00
15.03.2024;14:37:04;2024-03-15T14:37:04+01:00;65.00
15.03.2024;14:32:04;2024-03-15T14:32:04+01:00;65.00
15.03.2024;14:27:04;2024-03-15T14:27:04+01:00;65.00
15.03.2024;14:22:04;2024-03-15T14:22:04+01:00;65.00
15.03.2024;14:17:04;2024-03-15T14:17:04+01:00;65.00
15.03.2024;14:12:04;2024-03-15T14:12:04+01:00;65.00
15.03.2024;14:07:04;2024-03-15T14:07:04+01:00;65.00
15.03.2024;14:02:04;2024-03-15T14:02:04+01:00;65.00
15.03.2024;13:57:04;2024-03-15T13:57:04+01:00;65.00
15.03.2024;13:52:04;2024-03-15T13:52:04+01:00;65.00
15.03.2024;13:47:04;2024-03-15T13:47:04+01:00;65.00
15.03.2024;13:42:04;2024-03-15T13:42:04+01:00;65.00
15.03.2024;13:37:04;2024-03-15T13:37:04+01:00;65.00
15.03.2024;13:32:04;2024-03-15T13:32:04+01:00;65.00
15.03.2024;13:27:04;2024-03-15T13:27:04+01:00;65.00
15.03.2024;13:22:04;2024-03-15T13:22:04+01:00;65.00
15.03.2024;13:17:04;2024-03-15T13:17:04+01:00;65.00
15.03.2024;13:12:04;2024-03-15T13:12:04+01:00;65.00
15.03.2024;13:07:04;2024-03-15T13:07:04+01:00;65.00
15.03.2024;13:02:04;2024-03-15T13:02:04+01:00;65.00
15.03.2024;12:57:04;2024-03-15T12:57:04+01:00;65.00
15.03.2024;12:52:04;2024-03-15T12:52:04+01:00;65.00
15.03.2024;12:47:04;2024-03-15T12:47:04+01:00;65.00
15.03.2024;12:42:04;2024-03-15T12:42:04+01:00;65.00
15.03.2024;12:37:04;2024-03-15T12:37:04+01:00;65.00
15.03.2024;12:32:04;2024-03-15T12:32:04+01:00;65.00
15.03.2024;12:27:04;2024-03-15T12:27:04+01:00;65.00
15.03.2024;12:22:04;2024-03-15T12:22:04+01:00;65.00
15.03.2024;12:17:04;2024-03-15T12:17:04+01:00;65.00
15.03.2024;12:12:04;2024-03-15T12:12:04+01:00;65.00
15.03.2024;12:07:04;2024-03-15T12:07:04+01:00;65.00
15.03.2024;12:02:04;2024-03-15T12:02:04+01:00;65.00
15.03.2024;11:57:04;2024-03-15T11:57:04+01:00;65.00
15.03.2024;11:52:04;2024-03-15T11:52:04+01:00;66.00
15.03.2024;11:47:04;2024-03-15T11:47:04+01:00;65.00
15.03.2024;11:42:04;2024-03-15T11:42:04+01:00;65.00
15.03.2024;11:37:04;2024-03-15T11:37:04+01:00;65.00
15.03.2024;11:32:04;2024-03-15T11:32:04+01:00;65.00
15.03.2024;11:27:04;2024-03-15T11:27:04+01:00;65.00
15.03.2024;11:22:04;2024-03-15T11:22:04+01:00;65.00
15.03.2024;11:17:04;2024-03-15T11:17:04+01:00;65.00
15.03.2024;11:12:04;2024-03-15T11:12:04+01:00;65.00
15.03.2024;11:07:04;2024-03-15T11:07:04+01:00;65.00
15.03.2024;11:02:04;2024-03-15T11:02:04+01:00;65.00
15.03.2024;10:57:04;2024-03-15T10:57:04+01:00;65.00
15.03.2024;10:52:04;2024-03-15T10:52:04+01:00;66.00
15.03.2024;10:47:04;2024-03-15T10:47:04+01:00;65.00
15.03.2024;10:42:04;2024-03-15T10:42:04+01:00;65.00
15.03.2024;10:37:04;2024-03-15T10:37:04+01:00;66.00
15.03.2024;10:32:04;2024-03-15T10:32:04+01:00;65.00
15.03.2024;10:27:04;2024-03-15T10:27:04+01:00;66.00
15.03.2024;10:22:04;2024-03-15T10:22:04+01:00;65.00
15.03.2024;10:17:04;2024-03-15T10:17:04+01:00;65.00
15.03.2024;10:12:04;2024-03-15T10:12:04+01:00;65.00
15.03.2024;10:07:04;2024-03-15T10:07:04+01:00;65.00
15.03.2024;10:02:04;2024-03-15T10:02:04+01:00;65.00
15.03.2024;09:57:04;2024-03-15T09:57:04+01:00;66.00
15.03.2024;09:52:04;2024-03-15T09:52:04+01:00;65.00
15.03.2024;09:47:04;2024-03-15T09:47:04+01:00;65.00
15.03.2024;09:42:04;2024-03-15T09:42:04+01:00;65.00
15.03.2024;09:37:04;2024-03-15T09:37:04+01:00;65.00
15.03.2024;09:32:04;2024-03-15T09:32:04+01:00;66.00
15.03.2024;09:27:04;2024-03-15T09:27:04+01:00;65.00
15.03.2024;09:22:04;2024-03-15T09:22:04+01:00;65.00
15.03.2024;09:17:04;2024-03-15T09:17:04+01:00;65.00
15.03.2024;09:12:04;2024-03-15T09:12:04+01:00;65.00
15.03.2024;09:07:04;2024-03-15T09:07:04+01:00;65.00
15.03.2024;09:02:04;2024-03-15T09:02:04+01:00;65.00
15.03.2024;08:57:04;2024-03-15T08:57:04+01:00;65.00
15.03.2024;08:52:04;2024-03-15T08:52:04+01:00;65.00
15.03.2024;08:47:04;2024-03-15T08:47:04+01:00;65.00
15.03.2024;08:42:04;2024-03-15T08:42:04+01:00;65.00
15.03.2024;08:37:04;2024-03-15T08:37:04+01:00;65.00
15.03.2024;08:32:04;2024-03-15T08:32:04+01:00;65.00
15.03.2024;08:27:04;2024-03-15T08:27:04+01:00;65.00
15.03.2024;08:22:04;2024-03-15T08:22:04+01:00;65.00
15.03.2024;08:17:04;2024-03-15T08:17:04+01:00;65.00
15.03.2024;08:12:04;2024-03-15T08:12:04+01:00;64.00
15.03.2024;08:07:04;2024-03-15T08:07:04+01:00;65.00
15.03.2024;08:02:04;2024-03-15T08:02:04+01:00;65.00
15.03.2024;07:57:04;2024-03-15T07:57:04+01:00;65.00
15.03.2024;07:52:04;2024-03-15T07:52:04+01:00;65.00
15.03.2024;07:47:04;2024-03-15T07:47:04+01:00;65.00
15.03.2024;07:42:04;2024-03-15T07:42:04+01:00;65.00
15.03.2024;07:37:04;2024-03-15T07:37:04+01:00;65.00
15.03.2024;07:32:04;2024-03-15T07:32:04+01:00;65.00
15.03.2024;07:27:04;2024-03-15T07:27:04+01:00;65.00
15.03.2024;07:22:04;2024-03-15T07:22:04+01:00;65.00
15.03.2024;07:17:04;2024-03-15T07:17:04+01:00;65.00
15.03.2024;07:12:04;2024-03-15T07:12:04+01:00;65.00
15.03.2024;07:07:04;2024-03-15T07:07:04+01:00;65.00
15.03.2024;07:02:04;2024-03-15T07:02:04+01:00;65.00
15.03.2024;06:57:04;2024-03-15T06:57:04+01:00;65.00
15.03.2024;06:52:04;2024-03-15T06:52:04+01:00;65.00
15.03.2024;06:47:04;2024-03-15T06:47:04+01:00;65.00
15.03.2024;06:42:04;2024-03-15T06:42:04+01:00;65.00
15.03.2024;06:37:04;2024-03-15T06:37:04+01:00;65.00
15.03.2024;06:32:04;2024-03-15T06:32:04+01:00;65.00
15.03.2024;06:27:04;2024-03-15T06:27:04+01:00;65.00
15.03.2024;06:22:04;2024-03-15T06:22:04+01:00;65.00
15.03.2024;06:17:04;2024-03-15T06:17:04+01:00;65.00
15.03.2024;06:12:04;2024-03-15T06:12:04+01:00;65.00
15.03.2024;06:07:04;2024-03-15T06:07:04+01:00;65.00
15.03.2024;06:02:04;2024-03-15T06:02:04+01:00;65.00
15.03.2024;05:57:04;2024-03-15T05:57:04+01:00;65.00
15.03.2024;05:52:04;2024-03-15T05:52:04+01:00;65.00
15.03.2024;05:47:04;2024-03-15T05:47:04+01:00;65.00
15.03.2024;05:42:04;2024-03-15T05:42:04+01:00;65.00
15.03.2024;05:37:04;2024-03-15T05:37:04+01:00;65.00
15.03.2024;05:32:04;2024-03-15T05:32:04+01:00;65.00
15.03.2024;05:27:04;2024-03-15T05:27:04+01:00;65.00
15.03.2024;05:22:04;2024-03-15T05:22:04+01:00;65.00
15.03.2024;05:17:04;2024-03-15T05:17:04+01:00;65.00
15.03.2024;05:12:04;2024-03-15T05:12:04+01:00;65.00
15.03.2024;05:07:03;2024-03-15T05:07:03+01:00;65.00
15.03.2024;05:02:03;2024-03-15T05:02:03+01:00;65.00
15.03.2024;04:57:03;2024-03-15T04:57:03+01:00;65.00
15.03.2024;04:52:03;2024-03-15T04:52:03+01:00;65.00
15.03.2024;04:47:03;2024-03-15T04:47:03+01:00;65.00
15.03.2024;04:42:03;2024-03-15T04:42:03+01:00;65.00
15.03.2024;04:37:03;2024-03-15T04:37:03+01:00;65.00
15.03.2024;04:32:03;2024-03-15T04:32:03+01:00;65.00
15.03.2024;04:27:03;2024-03-15T04:27:03+01:00;65.00
15.03.2024;04:22:03;2024-03-15T04:22:03+01:00;65.00
15.03.2024;04:17:03;2024-03-15T04:17:03+01:00;65.00
15.03.2024;04:12:03;2024-03-15T04:12:03+01:00;65.00
15.03.2024;04:07:03;2024-03-15T04:07:03+01:00;65.00
15.03.2024;04:02:03;2024-03-15T04:02:03+01:00;65.00
15.03.2024;03:57:03;2024-03-15T03:57:03+01:00;65.00
15.03.2024;03:52:03;2024-03-15T03:52:03+01:00;65.00
15.03.2024;03:47:03;2024-03-15T03:47:03+01:00;65.00
15.03.2024;03:42:03;2024-03-15T03:42:03+01:00;65.00
15.03.2024;03:37:03;2024-03-15T03:37:03+01:00;65.00
15.03.2024;03:32:03;2024-03-15T03:32:03+01:00;65.00
15.03.2024;03:27:03;2024-03-15T03:27:03+01:00;65.00
15.03.2024;03:22:03;2024-03-15T03:22:03+01:00;65.00
15.03.2024;03:17:03;2024-03-15T03:17:03+01:00;65.00
15.03.2024;03:12:03;2024-03-15T03:12:03+01:00;65.00
15.03.2024;03:07:03;2024-03-15T03:07:03+01:00;65.00
15.03.2024;03:02:03;2024-03-15T03:02:03+01:00;65.00
15.03.2024;02:57:03;2024-03-15T02:57:03+01:00;65.00
15.03.2024;02:52:03;2024-03-15T02:52:03+01:00;65.00
15.03.2024;02:47:03;2024-03-15T02:47:03+01:00;65.00
15.03.2024;02:42:03;2024-03-15T02:42:03+01:00;65.00
15.03.2024;02:37:03;2024-03-15T02:37:03+01:00;65.00
15.03.2024;02:32:03;2024-03-15T02:32:03+01:00;65.00
15.03.2024;02:27:03;2024-03-15T02:27:03+01:00;65.00
15.03.2024;02:22:03;2024-03-15T02:22:03+01:00;65.00
15.03.2024;02:17:03;2024-03-15T02:17:03+01:00;65.00
15.03.2024;02:12:03;2024-03-15T02:12:03+01:00;65.00
15.03.2024;02:07:03;2024-03-15T02:07:03+01:00;65.00
15.03.2024;02:02:03;2024-03-15T02:02:03+01:00;65.00
15.03.2024;01:57:03;2024-03-15T01:57:03+01:00;65.00
15.03.2024;01:52:03;2024-03-15T01:52:03+01:00;65.00
15.03.2024;01:47:03;2024-03-15T01:47:03+01:00;65.00
15.03.2024;01:42:03;2024-03-15T01:42:03+01:00;65.00
15.03.2024;01:37:03;2024-03-15T01:37:03+01:00;65.00
15.03.2024;01:32:03;2024-03-15T01:32:03+01:00;65.00
15.03.2024;01:27:03;2024-03-15T01:27:03+01:00;65.00
15.03.2024;01:22:03;2024-03-15T01:22:03+01:00;65.00
15.03.2024;01:17:03;2024-03-15T01:17:03+01:00;65.00
15.03.2024;01:12:03;2024-03-15T01:12:03+01:00;65.00
15.03.2024;01:07:03;2024-03-15T01:07:03+01:00;65.00
15.03.2024;01:02:03;2024-03-15T01:02:03+01:00;65.00
15.03.2024;00:57:03;2024-03-15T00:57:03+01:00;65.00
15.03.2024;00:52:03;2024-03-15T00:52:03+01:00;65.00
15.03.2024;00:47:03;2024-03-15T00:47:03+01:00;65.00
15.03.2024;00:42:03;2024-03-15T00:42:03+01:00;65.00
15.03.2024;00:37:03;2024-03-15T00:37:03+01:00;65.00
15.03.2024;00:32:03;2024-03-15T00:32:03+01:00;65.00
15.03.2024;00:27:03;2024-03-15T00:27:03+01:00;65.00
15.03.2024;00:22:03;2024-03-15T00:22:03+01:00;65.00
15.03.2024;00:17:03;2024-03-15T00:17:03+01:00;65.00
15.03.2024;00:12:03;2024-03-15T00:12:03+01:00;65.00
15.03.2024;00:07:03;2024-03-15T00:07:03+01:00;65.00
15.03.2024;00:02:03;2024-03-15T00:02:03+01:00;65.00
14.03.2024;23:57:03;2024-03-14T23:57:03+01:00;65.00
14.03.2024;23:52:03;2024-03-14T23:52:03+01:00;65.00
14.03.2024;23:47:03;2024-03-14T23:47:03+01:00;65.00
14.03.2024;23:42:03;2024-03-14T23:42:03+01:00;65.00
14.03.2024;23:37:03;2024-03-14T23:37:03+01:00;65.00
14.03.2024;23:32:03;2024-03-14T23:32:03+01:00;65.00
14.03.2024;23:27:03;2024-03-14T23:27:03+01:00;65.00
14.03.2024;23:22:03;2024-03-14T23:22:03+01:00;65.00
14.03.2024;23:17:03;2024-03-14T23:17:03+01:00;65.00
14.03.2024;23:12:03;2024-03-14T23:12:03+01:00;65.00
14.03.2024;23:07:03;2024-03-14T23:07:03+01:00;65.00
14.03.2024;23:02:03;2024-03-14T23:02:03+01:00;65.00
14.03.2024;22:57:03;2024-03-14T22:57:03+01:00;65.00
14.03.2024;22:52:03;2024-03-14T22:52:03+01:00;65.00
14.03.2024;22:47:03;2024-03-14T22:47:03+01:00;65.00
14.03.2024;22:42:03;2024-03-14T22:42:03+01:00;65.00
14.03.2024;22:37:03;2024-03-14T22:37:03+01:00;65.00
14.03.2024;22:32:03;2024-03-14T22:32:03+01:00;65.00
14.03.2024;22:27:03;2024-03-14T22:27:03+01:00;65.00
