Datum;Zeit;Time;Wirkenergie(kWh)
19.03.2024;08:02:31;2024-03-19T08:02:31+01:00;11.07
19.03.2024;07:57:31;2024-03-19T07:57:31+01:00;11.069
19.03.2024;07:52:31;2024-03-19T07:52:31+01:00;11.068
19.03.2024;07:47:31;2024-03-19T07:47:31+01:00;11.068
19.03.2024;07:42:31;2024-03-19T07:42:31+01:00;11.067
19.03.2024;07:37:31;2024-03-19T07:37:31+01:00;11.066
19.03.2024;07:32:31;2024-03-19T07:32:31+01:00;11.066
19.03.2024;07:27:31;2024-03-19T07:27:31+01:00;11.065
19.03.2024;07:22:31;2024-03-19T07:22:31+01:00;11.065
19.03.2024;07:17:31;2024-03-19T07:17:31+01:00;11.065
19.03.2024;07:12:31;2024-03-19T07:12:31+01:00;11.065
19.03.2024;07:07:31;2024-03-19T07:07:31+01:00;11.065
19.03.2024;07:02:31;2024-03-19T07:02:31+01:00;11.064
19.03.2024;06:57:31;2024-03-19T06:57:31+01:00;11.063
19.03.2024;06:52:31;2024-03-19T06:52:31+01:00;11.063
19.03.2024;06:47:31;2024-03-19T06:47:31+01:00;11.063
19.03.2024;06:42:31;2024-03-19T06:42:31+01:00;11.062
19.03.2024;06:37:41;2024-03-19T06:37:41+01:00;11.062
19.03.2024;06:32:31;2024-03-19T06:32:31+01:00;11.062
19.03.2024;06:27:53;2024-03-19T06:27:53+01:00;11.062
19.03.2024;06:22:31;2024-03-19T06:22:31+01:00;11.062
19.03.2024;06:17:31;2024-03-19T06:17:31+01:00;11.061
19.03.2024;06:12:31;2024-03-19T06:12:31+01:00;11.061
19.03.2024;06:07:31;2024-03-19T06:07:31+01:00;11.061
19.03.2024;06:02:31;2024-03-19T06:02:31+01:00;11.061
19.03.2024;05:57:31;2024-03-19T05:57:31+01:00;11.06
19.03.2024;05:52:30;2024-03-19T05:52:30+01:00;11.06
19.03.2024;05:47:31;2024-03-19T05:47:31+01:00;11.06
19.03.2024;05:42:31;2024-03-19T05:42:31+01:00;11.059
19.03.2024;05:37:31;2024-03-19T05:37:31+01:00;11.059
19.03.2024;05:32:31;2024-03-19T05:32:31+01:00;11.059
19.03.2024;05:27:30;2024-03-19T05:27:30+01:00;11.059
19.03.2024;05:22:30;2024-03-19T05:22:30+01:00;11.058
